ID,label,sex,age,edu_lv,credit_rec,inc,loan_suc,repay_suc,repay_time,dlqin0,loan_position,remen_mun,max_loan,max_debt
26977,0,1,27,1,2,3,0,0,0,0,0,0,0,0
26978,0,1,29,1,2,5,3,13,9,4,3230,0,1500,1733.21
26979,0,0,20,1,2,2,1,2,0,2,7200,5502.24,7200,8303.1
26980,0,1,23,1,2,2,3,15,7,7,14634,7096.26,6541,14505.08
26981,0,1,25,1,2,2,5,21,21,0,3800,1515.26,1000,2262.24
26982,0,0,20,1,2,4,2,10,10,0,7200,4549.13,6250,8498.6
26983,0,1,41,1,2,3,1,3,2,1,1000,0,1000,1233.09
26984,0,0,22,2,2,4,12,63,54,9,16267,5854.25,2200,9216.93
26985,0,0,29,2,2,5,8,56,26,28,52694,6899.34,30000,35505.32
26986,0,1,46,2,2,4,1,6,4,2,7000,0,7000,7856.28
26987,0,1,34,1,2,3,4,16,14,2,9200,0,2800,3302.31
26988,0,1,21,1,0,3,5,42,30,12,3635,0,1260,2039.66
26989,0,0,21,1,2,2,9,58,53,2,11446,0,3300,6807.94
26990,0,1,20,1,2,2,3,15,15,0,1750,198.15,750,893.88
26991,0,1,37,1,2,4,1,4,3,1,13200,11773.36,13200,17660.04
26992,0,1,33,2,2,3,3,11,8,3,2750,0,1000,1950.3
26993,0,0,29,1,2,3,0,0,0,0,0,0,0,0
26994,0,1,24,1,2,3,1,1,1,0,1000,0,1000,1240.32
26995,0,0,26,1,2,3,4,22,10,12,10666,3675.75,4500,5397.78
26996,0,1,31,1,1,4,6,27,26,1,11095,0,5095,7057.76
26997,0,1,27,1,2,3,2,11,8,3,4507,2162.58,2500,4445.58
26998,0,1,29,1,2,2,4,14,14,0,9339,3007.57,3700,4695.63
26999,0,1,19,1,2,3,1,1,1,0,1500,0,1500,0
27000,0,0,42,1,2,3,0,0,0,0,0,0,0,0
27001,0,1,39,3,2,2,19,78,78,0,49805,7209.87,6800,13575.68
27002,0,1,34,1,2,5,15,82,82,0,35296,12219.54,4151,13163.2
27003,0,1,39,1,2,4,4,36,13,20,10415,0,4900,5518.08
27004,0,0,28,1,2,2,0,0,0,0,0,0,0,0
27005,0,1,25,1,2,4,1,2,2,0,2350,1848.6,2350,2772.9
27006,0,1,36,1,2,3,9,40,37,3,14922,4919.54,3000,5559.76
27007,0,0,31,1,2,3,1,3,3,0,1000,0,1000,1206.69
27008,0,1,27,1,2,2,2,9,9,0,1750,0,875,1110.39
27009,0,1,24,2,2,2,2,12,9,3,10000,0,5000,5416.14
27010,0,1,30,2,2,4,1,5,1,4,8000,6345.64,8000,10914.96
27011,0,1,21,1,2,3,1,7,6,1,1000,543.6,1000,1359.64
27012,0,0,21,2,2,3,4,29,29,0,8456,0,5000,7042.82
27013,0,1,33,1,2,4,0,0,0,0,0,0,0,0
27014,0,1,28,1,2,2,0,0,0,0,0,0,0,0
27015,0,1,27,1,2,5,16,86,77,9,89170,6257.01,10100,25525.38
27016,0,0,30,1,2,1,2,7,7,0,6000,3980.06,4000,5205.21
27017,0,0,46,1,2,2,7,38,27,11,9259,2850.76,2468,5043.52
27018,0,0,23,1,1,2,5,10,9,1,5800,0,1400,3211.73
27019,0,1,25,1,2,4,4,20,20,0,4873,1778.4,2500,3106.58
27020,0,0,22,1,2,4,1,6,4,2,1000,0,1000,1222.26
27021,0,1,20,1,2,3,2,13,12,1,3800,0,2000,2465.76
27022,0,0,22,1,2,3,2,21,16,5,4250,0,3250,3855
27023,0,1,20,1,2,2,2,18,14,4,1700,277.65,1000,1236
27024,0,1,41,1,2,3,3,26,26,0,7463,0,3163,6211.14
27025,0,1,30,1,2,3,6,4,4,0,9500,0,3500,4053.24
27026,0,1,30,2,2,3,12,60,44,14,27825,2359.74,8500,10127.72
27027,0,1,23,1,2,3,0,0,0,0,0,0,0,0
27028,1,1,21,1,2,3,5,43,24,17,9086,0,4500,5155.51
27029,0,0,36,1,2,3,2,12,9,3,5043,0,3800,4492.86
27030,0,1,23,1,2,2,1,3,3,0,1500,0,1500,1634.91
27031,0,1,26,1,2,3,1,2,2,0,8800,6922.48,8800,10383.72
27032,0,1,42,1,2,2,1,3,1,2,1000,0,1000,1215
27033,0,1,18,1,2,2,2,12,12,0,1803,909.15,1250,1789.41
27034,0,0,34,1,2,3,4,13,11,2,4000,396.36,1000,1294.54
27035,0,1,26,2,2,2,0,0,0,0,0,0,0,0
27036,0,1,38,1,2,2,1,3,2,1,3000,0,3000,3520.17
27037,0,0,32,2,2,5,15,138,138,0,67490,9134.84,9127,32576.2
27038,0,1,21,1,2,2,1,3,3,0,500,0,500,544.95
27039,0,1,23,1,2,2,1,1,0,1,1005,0,1005,1169.14
27040,0,1,29,2,2,3,5,35,29,6,12845,3128.68,5920,7548.54
27041,0,1,24,1,2,2,0,0,0,0,0,0,0,0
27042,0,1,29,2,2,4,1,2,1,1,4750,3736.6,4750,5604.9
27043,0,1,24,1,2,4,1,0,0,0,10000,12060.72,10000,12060.72
27044,1,1,34,1,2,2,2,10,6,1,2744,0,1500,1743.48
27045,0,1,28,1,2,4,2,4,4,0,3000,0,1500,1904.82
27046,0,0,24,2,2,2,11,49,47,1,16819,2714.64,3500,5386.16
27047,0,1,28,1,2,3,1,2,2,0,1000,0,1000,1179.9
27048,0,0,40,1,2,4,0,0,0,0,0,0,0,0
27049,0,1,46,1,2,0,0,0,0,0,0,0,0,0
27050,0,1,29,1,2,4,0,0,0,0,0,0,0,0
27051,0,0,29,1,2,4,2,7,4,2,9600,0,6600,7241.56
27052,0,1,38,1,2,4,15,55,47,8,28630,4043.94,5000,7175.97
27053,0,1,36,1,2,3,7,10,10,0,4620,0,1020,1486.04
27054,0,1,27,2,2,0,5,30,14,9,16818,0,12000,14629.75
27055,0,1,21,1,2,2,1,1,0,1,1250,0,1250,1410.41
27056,0,0,27,1,2,5,9,36,36,0,25216,0,6100,8449.24
27057,0,1,26,3,2,4,3,23,15,8,12073,2008.24,5900,6809.52
27058,0,1,34,1,2,3,4,24,13,11,9137,0,3159,4124.33
27059,0,1,43,1,2,3,6,23,22,1,10800,0,4500,7970.54
27060,0,1,24,1,2,3,1,3,3,0,3000,3059.91,3000,4079.88
27061,0,1,38,1,2,3,2,6,6,0,6655,0,4000,4686.96
27062,0,1,23,1,2,4,0,0,0,0,0,0,0,0
27063,1,1,37,1,2,2,1,6,1,4,3000,0,3000,0
27064,0,1,25,1,2,3,12,96,69,26,17129,0,6000,10998.48
27065,0,1,31,2,2,5,3,15,14,1,2940,1875.93,1235,2878.7
27066,0,1,30,1,2,4,7,84,84,0,9183,0,2239,6638.74
27067,0,1,31,2,2,5,3,9,8,1,5900,0,5000,5561.64
27068,0,1,36,3,2,3,3,15,6,9,11944,5756.01,8500,11557.38
27069,0,1,27,1,2,4,3,11,9,2,17335,3780.24,8000,8898.66
27070,0,1,25,1,2,3,25,163,160,0,58441,0,7439,20014.34
27071,0,1,33,1,2,3,1,2,2,0,1000,388.53,1000,1089.93
27072,0,1,48,1,2,3,5,28,28,0,17900,2313.8,5000,6007.8
27073,0,1,34,1,2,4,4,25,24,1,35787,4539.08,24500,32088.83
27074,0,1,26,1,2,2,1,3,3,0,500,0,500,583.35
27075,0,1,18,1,2,3,1,8,6,2,1000,0,1000,1359.56
27076,0,0,24,1,2,2,15,69,65,4,20475,3985.3,4000,10538.35
27077,0,1,18,1,2,4,1,8,7,1,500,0,500,679.8
27078,0,1,31,1,2,4,5,55,54,1,9506,0,3186,6856.12
27079,0,1,25,1,2,3,0,0,0,0,0,0,0,0
27080,0,1,24,1,2,2,3,12,11,1,5900,0,3900,4364.58
27081,0,1,37,1,2,4,0,0,0,0,0,0,0,0
27082,0,1,30,1,2,3,1,3,1,2,1000,0,1000,1215
27083,0,1,38,1,2,3,3,32,31,1,8217,423.28,4350,6970.52
27084,0,0,37,1,2,2,12,74,42,32,16124,0,2800,7149.62
27085,0,0,35,1,0,3,1,6,6,0,2000,1279.74,2000,2719.48
27086,0,0,32,1,2,2,2,16,12,4,6954,1070.64,4000,4744.68
27087,0,1,36,1,2,4,8,27,22,3,12960,0,5000,6790.88
27088,0,0,43,1,2,3,3,17,15,2,12755,1152.86,6199,8007.31
27089,0,1,23,1,2,3,2,5,5,0,4658,4565.72,4000,5439.84
27090,0,1,22,1,2,3,11,26,24,1,10474,0,1250,2508.93
27091,0,0,22,1,2,2,1,2,2,0,500,0,500,544.95
27092,0,0,36,1,2,5,3,28,27,1,14178,1675.3,7706,10098.42
27093,0,1,35,1,2,3,2,12,10,2,10596,0,8000,8419.42
27094,0,0,21,1,2,2,4,19,18,1,3461,0,1500,2546.19
27095,0,1,25,2,2,4,0,0,0,0,0,0,0,0
27096,0,1,25,1,2,3,9,53,37,16,17497,1492.96,3700,6414.06
27097,0,1,34,1,2,3,1,3,2,1,4000,2359.83,4000,4719.66
27098,0,1,38,3,0,3,6,31,31,0,30482,4538.17,10700,11397
27099,0,0,23,1,2,3,11,82,81,1,21066,4470.21,5618,10358.82
27100,0,1,35,1,2,3,2,14,14,0,6135,0,3135,5704.02
27101,0,1,25,1,2,4,5,21,18,3,17209,9883.48,9723,14948.73
27102,0,1,34,1,2,3,1,12,7,5,7700,0,7700,2275.78
27103,0,1,31,2,2,3,0,0,0,0,0,0,0,0
27104,0,1,43,1,2,3,24,168,168,0,56655,10851.97,9049,17292.89
27105,0,1,38,1,2,3,2,18,18,0,3980,0,2480,4049.06
27106,0,0,19,1,2,2,4,19,19,0,3400,2094.6,1300,3715.86
27107,0,0,31,2,2,2,8,54,54,0,19918,0,10000,11867.48
27108,0,1,20,1,2,3,2,14,14,0,3081,774.79,1581,3304.05
27109,0,1,27,1,2,4,1,2,2,0,1000,1133.3,1000,1359.96
27110,0,1,22,1,2,1,0,0,0,0,0,0,0,0
27111,0,1,38,1,2,4,2,9,8,1,3600,713.46,1800,2284.38
27112,0,1,24,1,2,3,1,2,2,0,500,393.28,500,589.92
27113,0,0,28,2,2,4,1,0,0,0,8600,10147.62,8600,10147.62
27114,0,1,26,1,0,2,3,14,10,4,8974,5198.45,7000,9517.84
27115,0,1,39,1,2,3,1,3,1,2,2500,0,2500,2766.84
27116,0,0,23,1,2,2,1,2,2,0,2400,1887.84,2400,2831.76
27117,0,1,27,1,2,4,9,18,16,2,17977,0,5000,7174
27118,0,1,30,1,2,3,1,4,4,0,2000,1813.28,2000,2719.92
27119,0,1,28,1,2,4,2,18,17,1,4100,0,3100,3663.12
27120,0,1,34,1,2,4,11,94,28,57,16353,0,2494,7234.22
27121,0,0,27,3,2,2,6,19,18,1,30962,10578.63,11155,14817.76
27122,1,1,36,1,2,2,1,7,0,1,1000,0,1000,1312.57
27123,0,1,29,1,2,5,5,15,15,0,35000,5086.38,7000,8883.81
27124,0,0,29,1,2,3,0,0,0,0,0,0,0,0
27125,0,0,27,1,2,3,1,2,2,0,3800,2989.32,3800,4483.98
27126,0,0,20,1,2,2,4,15,15,0,3596,0,1000,1390.95
27127,0,1,29,1,2,3,2,11,10,1,3923,2175.55,3000,4079.04
27128,0,1,26,1,2,4,1,1,1,0,1000,0,1000,0
27129,0,1,19,1,2,2,1,5,5,0,1000,761.04,1000,1087.2
27130,0,1,29,1,2,3,4,18,18,0,14946,1711.48,5510,6685.53
27131,0,1,28,3,2,4,5,18,18,0,16794,5250.48,6500,7522.55
27132,0,1,29,3,2,4,2,18,17,1,9268,0,8000,9289.44
27133,0,1,33,1,2,3,3,10,7,3,3000,0,1000,1213.38
27134,0,1,27,1,0,3,1,3,3,0,1000,0,1000,1089.93
27135,0,1,23,1,2,2,2,10,9,1,3700,493.08,1900,2408.85
27136,0,1,29,3,2,4,2,14,11,3,2600,0,2000,2392.2
27137,0,0,20,1,2,4,17,57,57,0,24819,1495.99,4500,6544.72
27138,0,1,38,1,2,2,4,20,20,0,9449,0,3465,5344.96
27139,0,1,25,1,2,2,1,5,5,0,2000,1493.03,2000,2719.48
27140,0,1,25,1,2,3,1,3,3,0,1250,0,1250,1362.45
27141,0,1,31,1,2,3,1,2,2,0,1000,0,1000,1206.69
27142,0,1,27,1,2,3,3,17,17,0,3192,0,1500,1757.61
27143,0,1,44,1,2,3,3,12,3,8,9576,1540.22,4200,4953.36
27144,0,1,28,1,2,2,1,3,3,0,2000,1179.93,2000,2359.86
27145,0,0,24,1,2,3,1,6,2,4,4000,0,4000,4567.44
27146,0,1,25,2,2,2,4,34,31,3,16398,2160.16,5800,7931.16
27147,0,1,34,1,2,3,2,4,4,0,2050,0,1250,1466.7
27148,0,1,20,1,2,1,0,0,0,0,0,0,0,0
27149,0,1,29,1,2,3,1,3,3,0,2000,1179.93,2000,2359.86
27150,0,0,27,1,2,3,2,2,2,0,2000,0,2000,2719.96
27151,0,1,25,1,2,3,4,16,16,0,24895,7806.06,10995,13695.57
27152,1,1,22,1,2,2,1,12,8,3,2100,0,2100,2595.96
27153,0,1,21,1,2,2,1,5,4,1,500,396.55,500,679.8
27154,0,1,27,1,2,4,2,9,6,3,4991,0,3000,3460.69
27155,0,1,23,1,2,2,2,7,7,0,4076,3455.48,3000,4627.78
27156,0,1,31,1,2,4,1,3,3,0,3200,1887.9,3200,3775.8
27157,0,1,52,1,2,3,10,57,51,4,14567,3321.21,4700,5578.11
27158,0,1,24,1,2,4,1,5,5,0,6000,4391.03,6000,8157.48
27159,0,1,24,1,2,3,12,120,83,35,25377,3508.64,4639,11123.16
27160,0,1,30,2,2,4,9,45,39,6,70954,17468.71,17117,26732.46
27161,0,1,27,1,2,4,1,6,6,0,4000,0,4000,4889.28
27162,0,1,27,4,2,3,2,1,1,0,12200,1359.51,11200,15231.72
27163,0,1,27,2,2,2,7,67,24,42,12298,3073.68,4200,5268.76
27164,0,1,23,1,2,2,2,12,9,3,8000,0,5000,5416.2
27165,0,1,33,1,2,3,1,3,2,1,5000,5099.85,5000,6825.61
27166,0,1,42,1,2,4,1,2,2,0,2100,1651.92,2100,2477.88
27167,0,0,34,1,2,2,1,6,3,3,8500,0,8500,10049.79
27168,0,0,37,1,2,2,2,4,4,0,2500,2190.34,2000,2561.07
27169,0,0,26,2,2,2,6,29,27,2,5658,0,1500,2275.74
27170,1,1,31,1,2,2,1,6,5,0,4000,0,4000,4567.44
27171,0,1,41,1,2,2,6,31,30,1,16213,3683.35,4125,6555.12
27172,1,1,22,1,2,3,2,7,3,1,1450,0,750,909.12
27173,0,1,41,1,2,5,0,0,0,0,0,0,0,0
27174,0,1,22,1,2,3,5,26,8,17,7462,1255.72,2100,3936.8
27175,0,1,23,1,2,3,1,12,12,0,1500,0,1500,1824.24
27176,0,1,28,1,2,3,1,3,3,0,6800,3705.78,6800,8023.56
27177,0,1,45,1,2,2,2,2,2,0,1900,0,950,963.64
27178,0,1,34,1,2,3,6,27,22,5,9250,1577.48,2500,3771.86
27179,0,1,25,1,2,4,1,2,2,0,7500,8499.9,7500,10199.88
27180,0,1,24,1,2,3,1,1,0,1,1000,0,1000,1268.11
27181,0,1,38,1,2,2,2,10,10,0,4992,516.96,3000,3700.56
27182,0,1,27,2,2,3,3,13,13,0,3488,928.02,2000,2464.05
27183,0,1,40,1,2,5,0,0,0,0,0,0,0,0
27184,0,1,45,1,2,3,1,3,2,1,3000,1769.91,3000,3539.82
27185,0,1,18,1,2,5,0,0,0,0,0,0,0,0
27186,0,1,39,1,2,4,6,16,16,0,5280,0,2000,3938.25
27187,0,0,24,3,2,4,2,7,5,1,23100,18935.37,20000,24011.52
27188,0,0,30,1,2,4,7,36,36,0,16377,2831.7,5000,7739.31
27189,0,1,29,1,2,4,2,12,4,8,1745,0,995,1816.88
27190,0,1,32,3,2,4,13,94,60,34,44439,6725.28,8000,19685.93
27191,0,1,21,1,2,3,5,21,21,0,2724,0,647,1164.24
27192,0,1,22,1,2,3,1,1,1,0,500,0,500,581.66
27193,0,1,29,1,2,3,1,6,6,0,2500,0,2500,2857.2
27194,1,1,25,1,2,3,8,62,54,7,16541,2716.87,3650,7312.47
27195,0,1,33,1,2,2,1,1,1,0,1000,0,1000,1163.33
27196,1,0,25,1,2,2,10,52,29,10,12776,0,2320,6830.3
27197,0,1,34,1,2,4,1,3,3,0,1500,884.91,1500,1769.82
27198,0,1,29,1,2,0,0,0,0,0,0,0,0,0
27199,0,1,40,1,2,2,2,14,14,0,2256,506.22,1500,2141.12
27200,0,0,35,1,2,2,1,5,4,1,1800,1343.72,1800,2447.52
27201,0,1,23,1,2,2,3,33,33,0,3500,0,1500,3236.67
27202,0,1,32,1,2,4,1,2,2,0,3500,1271.64,3500,3814.92
27203,0,1,39,1,2,2,8,45,45,0,14605,3942.81,3700,6063.8
27204,0,1,38,1,2,2,9,61,35,26,11405,2313.39,3000,4530.69
27205,0,1,27,1,2,3,2,4,4,0,5000,0,2500,2949.87
27206,0,1,33,1,2,4,0,0,0,0,0,0,0,0
27207,0,0,28,1,2,5,1,6,4,2,1000,0,1000,1172.37
27208,0,1,24,1,2,3,7,22,12,10,6100,4478.17,1500,6039.29
27209,0,1,25,1,2,4,1,3,3,0,1000,0,1000,1206.72
27210,0,0,20,2,2,4,4,26,19,7,4860,2581.02,2000,4236.51
27211,0,1,23,1,2,2,3,16,14,2,15500,6127.04,8000,9642.35
27212,0,1,28,1,2,3,5,30,27,3,11767,0,3467,5405.04
27213,0,1,25,1,1,3,26,197,194,3,49097,5075.41,7239,16343.59
27214,0,0,29,1,2,3,1,8,4,4,4000,1739.56,4000,5438.68
27215,0,1,36,1,2,4,11,48,42,5,17774,0,7600,10618.4
27216,0,0,18,1,2,2,1,2,1,1,2200,1730.6,2200,2595.9
27217,0,1,47,1,2,5,5,43,39,3,14338,0,5210,9733.04
27218,0,1,34,1,2,3,1,3,3,0,1000,0,1000,1213.38
27219,0,1,21,1,2,3,2,5,3,2,10600,1852.91,5500,6444.57
27220,0,1,33,3,2,3,1,8,3,5,6500,2826.84,6500,8838.02
27221,0,1,22,1,2,3,4,36,36,0,5000,0,2000,2602.5
27222,1,1,22,1,2,3,9,71,40,28,17024,0,5000,14481.91
27223,0,1,36,1,2,4,1,12,9,3,3000,0,3000,3708.48
27224,0,0,26,1,2,3,2,23,9,12,12000,0,6000,6738.72
27225,0,1,28,2,2,2,5,25,18,7,15295,0,6100,8553.96
27226,0,1,25,1,2,3,5,24,18,6,7237,1222.44,2450,3590.25
27227,0,0,35,1,2,3,5,25,18,6,8800,0,3548,5173.61
27228,0,1,36,2,2,5,10,47,47,0,44255,8395.75,12700,16128.33
27229,0,0,18,1,2,2,1,8,6,2,1200,511.88,1200,1631.64
27230,0,1,46,2,2,4,1,6,5,1,3500,0,3500,3859.14
27231,1,1,20,1,2,2,1,6,2,3,500,0,500,0
27232,0,0,31,1,2,3,4,35,34,1,14127,0,3967,10807.27
27233,0,1,24,1,2,3,14,95,86,7,50814,7268.28,7601,18770.37
27234,0,0,32,1,2,2,6,33,19,12,12318,0,5600,5982.45
27235,0,1,20,1,2,1,2,4,4,0,3600,3263.92,3600,4895.88
27236,0,1,31,1,2,2,5,13,9,4,3500,0,1250,2020.75
27237,0,1,34,1,1,4,1,8,7,1,3000,1254.68,3000,4079.04
27238,0,1,43,1,2,5,0,0,0,0,0,0,0,0
27239,0,0,21,1,2,1,9,46,46,0,13396,0,1750,2379.5
27240,0,1,23,1,2,3,10,35,32,3,14422,3441.98,4000,4532.94
27241,0,1,27,1,2,4,2,13,12,1,4500,0,4250,5168.64
27242,0,1,38,1,2,5,3,12,3,9,3836,0,2013,2734.26
27243,0,1,23,2,2,2,3,14,14,0,2559,204.9,1000,1269.84
27244,0,1,23,1,2,3,2,16,5,10,2500,0,1800,2182.44
27245,0,1,19,1,2,2,1,6,6,0,1250,0,1250,1474.82
27246,0,1,22,2,2,3,3,15,14,1,5332,0,3048,3480.19
27247,0,0,27,1,2,2,2,5,3,2,3318,2248.78,2500,2996.58
27248,0,1,21,1,2,3,0,0,0,0,0,0,0,0
27249,0,1,25,1,2,3,12,96,84,12,14708,0,3406,6553.45
27250,0,1,21,1,2,3,9,46,45,1,6075,1924.91,1164,3036.56
27251,0,1,21,1,2,2,1,3,0,3,2750,0,2750,3213.62
27252,0,1,35,1,2,4,3,18,17,1,13300,0,9000,10004.4
27253,0,1,26,1,2,2,3,24,13,11,4128,0,1538,2494.4
27254,0,1,30,1,2,4,1,6,6,0,2500,0,2500,3082.2
27255,0,1,29,1,2,3,15,113,110,3,49691,1909.92,5948,19538.79
27256,0,1,25,1,2,4,4,23,11,12,7700,1585.48,3000,4085.41
27257,0,1,24,1,2,2,1,6,6,0,1800,0,1800,2123.88
27258,0,0,19,1,0,2,4,15,15,0,3388,805.86,1250,1646.19
27259,0,1,37,1,2,4,1,3,3,0,1500,0,1500,1477.1
27260,0,1,25,3,2,3,5,22,9,13,10202,2457.47,4500,5614.62
27261,0,0,33,1,2,3,7,41,37,3,38243,11488.35,11000,13968.75
27262,0,1,24,1,2,3,1,1,1,0,1000,0,1000,1179.9
27263,0,1,34,1,2,3,10,33,30,3,42031,11235.93,12000,14159.44
27264,0,0,24,2,2,3,9,107,78,27,29917,0,6266,19964.65
27265,0,0,26,1,2,2,9,37,33,4,34274,10707.7,15800,18109.68
27266,0,0,33,1,2,2,1,5,3,2,2500,1902.74,2500,3399.34
27267,0,1,25,1,2,3,1,5,5,0,4500,3569.86,4500,6119.76
27268,0,0,25,1,2,2,1,0,0,0,2850,3363,2850,3363
27269,0,1,34,2,2,4,4,36,36,0,24802,0,8500,13706.86
27270,0,1,23,1,2,2,3,17,15,2,2427,437,1100,1486.78
27271,0,1,29,1,2,3,1,13,5,7,1500,0,1500,914.68
27272,0,1,44,1,2,4,1,3,0,3,1000,0,1000,1222.78
27273,0,1,20,1,2,3,1,1,1,0,500,0,500,589.86
27274,0,1,25,1,2,3,1,3,2,1,1000,0,1000,1217.11
27275,0,0,39,1,2,2,2,11,10,1,3153,1790.65,2500,3399.1
27276,0,1,45,1,2,5,0,0,0,0,0,0,0,0
27277,0,0,46,2,2,3,1,6,5,1,12500,0,12500,14273.34
27278,0,1,20,1,2,2,1,2,2,0,900,0,900,980.97
27279,0,1,29,1,2,2,2,10,8,2,11075,0,9500,11743.68
27280,0,1,33,1,2,4,5,22,22,0,4669,0,1464,2288.6
27281,0,1,30,1,2,2,2,4,4,0,2000,0,1000,1163.33
27282,0,1,24,1,2,2,3,15,15,0,4500,0,1500,1760.07
27283,0,1,18,1,2,3,0,0,0,0,0,0,0,0
27284,0,1,27,1,2,3,0,0,0,0,0,0,0,0
27285,0,1,42,1,2,2,1,2,2,0,2000,0,2000,2359.86
27286,1,1,35,2,2,3,1,12,6,3,6600,0,6600,7412.64
27287,0,1,23,1,2,2,0,0,0,0,0,0,0,0
27288,0,0,19,1,2,2,1,3,3,0,700,0,700,688.25
27289,0,0,49,1,2,2,14,78,74,3,35821,4835.36,7000,10520.46
27290,0,0,22,1,2,5,10,51,45,6,21133,0,5200,5784.06
27291,0,1,22,1,2,2,1,1,1,0,900,0,900,1046.99
27292,0,1,27,3,2,4,0,0,0,0,0,0,0,0
27293,0,1,25,1,2,2,0,0,0,0,0,0,0,0
27294,0,0,26,1,2,4,3,15,6,9,19460,0,8620,9174.09
27295,0,1,43,1,2,4,4,24,24,0,21655,6342.38,7000,12190.92
27296,0,1,29,1,2,4,0,0,0,0,0,0,0,0
27297,0,1,22,1,2,2,9,79,73,4,12718,2798.03,3000,7058.44
27298,0,0,33,1,2,3,6,46,28,14,27910,0,8318,13391.98
27299,0,1,29,1,2,4,1,3,2,1,3000,1769.91,3000,3566.14
27300,0,1,31,1,2,4,6,42,42,0,10000,4281.9,2500,8159.88
27301,0,0,50,1,2,3,16,107,101,5,52582,7358.69,9268,17101.95
27302,0,1,19,1,2,2,0,0,0,0,0,0,0,0
27303,0,0,24,1,2,2,4,40,40,0,7205,1192,2246,5652.4
27304,0,0,32,3,2,3,0,0,0,0,0,0,0,0
27305,0,0,22,1,2,2,15,58,51,5,13984,0,2269,7890.7
27306,0,1,26,1,2,3,2,7,7,0,7000,0,5000,5811.6
27307,0,1,27,3,2,3,4,42,39,3,15500,0,10000,12855.6
27308,0,1,26,2,2,2,0,0,0,0,0,0,0,0
27309,0,1,20,1,0,4,4,17,16,1,7569,916.76,3250,3770.36
27310,0,1,40,2,2,4,11,76,75,1,13844,0,3800,8543.99
27311,1,1,23,1,2,3,1,6,3,1,5500,0,5500,6875.15
27312,0,1,22,1,2,4,4,12,12,0,1450,0,550,1318.08
27313,0,1,38,2,2,4,2,9,9,0,9134,0,4634,6173.68
27314,0,1,26,1,2,3,16,156,140,16,46092,0,6455,15606.71
27315,0,1,33,1,2,3,4,17,17,0,12950,2793.33,5800,7033.3
27316,0,1,18,1,2,2,1,1,1,0,750,0,750,1019.88
27317,0,0,37,1,2,2,1,1,1,0,2000,0,2000,2326.66
27318,0,0,36,1,2,2,1,5,5,0,1800,0,1800,2146.2
27319,0,0,34,1,2,3,1,2,0,2,7600,5978.48,7600,9014.38
27320,0,1,19,1,2,2,1,0,0,0,2000,2359.86,2000,0
27321,0,0,27,1,2,3,1,6,6,0,3000,0,3000,3425.58
27322,0,1,22,2,2,3,1,3,3,0,2500,1474.92,2500,2949.84
27323,0,1,30,2,1,4,16,47,40,7,25139,0,5000,6787.22
27324,0,1,33,1,2,3,0,0,0,0,0,0,0,0
27325,0,1,18,1,2,3,1,2,2,0,800,290.64,800,871.92
27326,0,1,22,1,2,4,2,12,11,1,5291,2519.64,4000,5438.7
27327,0,1,27,1,2,2,3,26,26,0,4010,0,1510,1917.54
27328,0,1,50,1,2,4,6,35,30,5,10543,2620.2,4000,5766.38
27329,0,0,29,1,2,3,1,3,3,0,6000,3539.88,6000,7079.76
27330,0,1,34,1,2,4,1,3,3,0,4100,0,4100,4468.92
27331,0,1,31,1,2,5,2,15,15,0,13948,3929.94,9000,11665.56
27332,0,1,29,3,2,3,9,51,50,1,43842,4239.46,7623,15760.23
27333,0,1,23,1,2,2,3,19,17,2,2467,839.24,1400,1899.96
27334,0,1,28,1,2,2,3,30,21,9,5206,0,4000,4425.42
27335,1,1,20,1,2,2,3,21,18,2,5506,0,2300,4076.54
27336,0,1,24,1,2,2,0,0,0,0,0,0,0,0
27337,0,1,39,1,2,3,1,3,3,0,2000,0,2000,2426.76
27338,0,0,22,1,2,4,4,13,10,3,10821,3005.46,3800,4793.41
27339,0,1,26,1,2,2,1,4,4,0,2500,2174.24,2500,3399.88
27340,0,0,32,1,2,2,1,1,1,0,1800,0,1800,2030.99
27341,0,1,21,1,0,3,5,30,29,1,10236,2324.93,5500,6523.92
27342,0,1,21,1,2,4,1,4,4,0,4500,4013.52,4500,6020.28
27343,0,1,26,2,2,3,1,2,2,0,10000,11231.4,10000,13477.68
27344,0,0,24,2,2,2,7,57,53,4,14773,0,5236,6934.93
27345,0,1,23,1,2,3,9,66,66,0,43993,9119.76,10000,18654.8
27346,0,1,26,1,2,3,12,25,18,4,17500,0,4000,5889.4
27347,0,1,25,1,2,3,15,125,124,1,43548,0,9335,23745.88
27348,0,1,23,1,2,5,1,5,4,1,12000,8783.46,12000,16317.36
27349,0,1,26,1,2,3,18,80,80,0,20609,131.91,2000,6915.73
27350,0,1,23,1,2,2,1,6,0,6,3000,0,3000,3437.27
27351,0,0,24,1,2,2,4,20,19,1,14147,4930.64,6000,7125.21
27352,0,1,25,1,2,3,1,1,1,0,1000,0,1000,1179.9
27353,0,1,25,1,2,2,12,31,29,2,19080,0,10000,11681.76
27354,0,0,27,1,2,3,2,18,18,0,3840,0,3000,4222.32
27355,0,1,26,1,2,2,1,7,6,1,4500,2446.25,4500,6118.5
27356,0,0,31,1,2,3,2,12,8,4,8167,4377.06,6500,8837.94
27357,0,1,31,1,2,4,1,3,1,2,7200,0,7200,7894.71
